,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2010/03/06,11,273.2,67.5,793.7,255.5,N,0.0,90.0,282.56,17.511612903225803,16.295161290322582,14.279032258064516,9.50258064516129,12.240967741935483,70.86193548387097,102.62516129032258,208.5267741935484,260.53419354838707,269.6041935483871,270.09032258064514,270.59000000000003
2010/03/07,11,268.53,63.41,794.8,267.7,N,0.0,90.0,279.83,19.809677419354838,18.453870967741935,16.394193548387097,11.684516129032257,14.127096774193548,75.27419354838709,106.38870967741934,207.63645161290322,256.17096774193544,263.44161290322586,264.0993548387097,264.8416129032258
2010/03/08,11,262.16,47.33,806.7,260.0,N,0.0,90.0,273.86,11.756774193548388,11.014516129032259,10.544516129032258,8.439354838709676,10.74258064516129,71.9658064516129,102.97774193548386,201.98129032258066,248.7522580645161,256.5232258064516,257.42741935483866,258.11
2010/03/09,11,273.07,22.69,798.4,243.8,N,0.0,90.0,283.11,10.244838709677419,9.641290322580645,9.407096774193548,7.968387096774193,10.962580645161289,70.1183870967742,102.36774193548388,208.19774193548386,259.6616129032258,269.23129032258066,269.90612903225804,270.3983870967742
2010/03/10,11,280.35,26.88,793.5,250.6,N,0.0,90.0,289.66,13.51290322580645,12.733870967741936,11.492903225806451,8.859354838709677,12.484193548387097,69.66677419354838,102.57774193548386,211.71387096774194,265.968064516129,277.0929032258064,278.0122580645161,278.69000000000005
2010/03/11,11,282.37,25.09,793.5,258.0,N,0.0,90.0,291.37,16.48483870967742,15.263870967741934,13.671935483870968,9.555483870967741,12.788709677419355,69.69451612903225,102.82999999999998,213.24354838709675,267.53838709677416,278.23483870967743,278.95193548387095,279.5522580645161
2010/03/12,11,287.1,21.86,793.3,261.9,N,0.0,90.0,296.54,16.228064516129034,15.29225806451613,13.75451612903226,9.915806451612902,13.142258064516128,69.13967741935484,103.01129032258063,215.2209677419355,271.00774193548386,282.62193548387097,283.71903225806454,284.39290322580644
2010/03/13,11,281.09,32.04,793.5,278.5,N,0.0,90.0,291.61,40.41096774193548,38.12516129032258,33.814193548387095,27.004516129032258,31.479032258064517,100.93451612903226,129.30483870967743,222.62,267.79870967741937,276.4029032258065,277.1696774193548,277.8954838709677
2010/03/14,11,273.71,53.34,796.4,274.3,N,0.0,90.0,284.39,20.515483870967742,19.380967741935482,17.119677419354836,12.986451612903227,14.810645161290322,75.64032258064515,106.7709677419355,209.54451612903227,258.98387096774195,267.9312903225806,268.9074193548387,269.6512903225806
2010/03/15,11,277.21,31.39,795.0,257.0,N,0.0,90.0,287.41,14.534193548387096,13.7958064516129,12.533225806451613,9.94741935483871,11.974193548387095,70.73580645161289,103.04806451612905,210.07677419354837,262.4561290322581,272.8261290322581,273.68096774193543,274.5058064516129
